Title,Protective coatings for metal bipolar plates of fuel cells: A reviewFirst,,
First,Liu R.,SCOPUS,State Key Laboratory of Solid State Lubrication Lanzhou Institute of Chemical Physics Chinese Academy of Sciences Lanzhou 730000 China College of Petrochemical Technology Lanzhou University of Technology Lanzhou 730000 China
Last,Chen L.,SCOPUS,College of Petrochemical Technology Lanzhou University of Technology Lanzhou 730000 China
,,,
Title,A novel approach based on probability theory for material selection [Ein neuartiger Ansatz auf der Grundlage der Wahrscheinlichkeitstheorie zur WerkstoffauswahlFirst,,
First,"Zheng, Maosheng",SCOPUS,School of Chemical Engineering Northwest University Xi'an 710069 China
Last,Teng H.,SCOPUS,School of Chemical Engineering Northwest University Xi'an 710069 China
,,,
Title,Effect of thermal activation energy on the structure and conductivity corrosion resistance of Cr doped TiN films on metal bipolar plateFirst,,
First,Yan F.,SCOPUS,School of Materials Science and Engineering Xi'an University of Technology No.5 South Jinhua Road Xi'an Shaanxi  710048 China
Last,Shi J.,SCOPUS,School of Materials Science and Engineering Xi'an University of Technology No.5 South Jinhua Road Xi'an Shaanxi  710048 China
,,,
Title,Atypical periprosthetic femoral fracture with stem breakage: a case reportFirst,,
First,Lee J.M.,SCOPUS,Department of Orthopedic Surgery Ajou University School of Medicine Ajou Medical Center 164 World cup-ro Yeongtong-gu Gyeonggi-do Suwon-si 16499 South Korea
Last,Cha Y.,SCOPUS,Department of Orthopedic Surgery Daejeon Eulji Medical Center Eulji University School of Medicine 95 Dunsan-Seoro Seo-gu Daejeon 302-799 South Korea
,,,
Title,Numerical simulation of the polymer electrolyte membrane fuel cells with intermediate blocked interdigitated flow fieldsFirst,,
First,Bagherighajari F.,SCOPUS,Department of Mechanical Engineering Mazandaran University of Science and Technology Babol Iran
Last,"Oliveira, Paulo J.",SCOPUS,Departamento de Engenharia Eletromec?nica C-MAST ? Center for Mechanical and Aerospace Sciences and Technologies Universidade da Beira Interior Covilh? Portugal
,,,
Title,Fabrication of Bipolar Plates from Thermoplastic Elastomer Composites for Vanadium Redox Flow BatteryFirst,,
First,Onyu K.,SCOPUS,Department of Industrial Chemistry Faculty of Applied Science King Mongkut¡¯s University of Technology North Bangkok Bangkok 10800 Thailand
Last,"Gostick, Jeff T.",SCOPUS,Department of Chemical Engineering University of Waterloo Waterloo ON  N2L 3G1 Canada
,,,
Title,Properties of SS304 Modified by Nickel?Cobalt Alloy Coating with Cauliflower-Shaped Micro/Nano Structures in Simulated PEMFC Cathode EnvironmentFirst,,
First,Xuan J.,SCOPUS,College of Materials Science and Chemical Engineering Harbin Engineering University Harbin 150001 China State Key Laboratory for Marine Corrosion and Protection Luoyang Ship Material Research Institute Qingdao 266237 China
Last,"Li, Li",SCOPUS,College of Materials Science and Chemical Engineering Harbin Engineering University Harbin 150001 China
,,,
Title,"Evaluation of a bipolar ionization device in inactivation of antimicrobial-resistant bacteria, yeast, Aspergillus spp. and human coronavirusFirst",,
First,Kanesaka I.,SCOPUS,Department of Infection Control and Prevention Faculty of Nursing Toho University Tokyo Japan
Last,"Kobayashi, Intetsu",SCOPUS,Department of Infection Control and Prevention Faculty of Nursing Toho University Tokyo Japan
,,,
Title,Temporal and spatial differences in thermal transfer behavior of IGBTs caused by the baseplate and die-attach solder crackingFirst,,
First,Huang Y.,SCOPUS,National Key Laboratory of Science and Technology on Vessel Integrated Power System Naval University of Engineering Wuhan Hubei Province 430033 China
Last,Tang X.,SCOPUS,National Key Laboratory of Science and Technology on Vessel Integrated Power System Naval University of Engineering Wuhan Hubei Province 430033 China
,,,
Title,Solution acidity and temperature induced anodic dissolution and degradation of through-plane electrical conductivity of Au/TiN coated metal bipolar plates used in PEMFCFirst,,
First,Fan H.-Q.,SCOPUS,State Key Laboratory of Advanced Special Steel & School of Materials Science and Engineering Shanghai University 99 Shangda Road Shanghai 200444 China
Last,"Li, Qian",SCOPUS,State Key Laboratory of Advanced Special Steel & School of Materials Science and Engineering Shanghai University 99 Shangda Road Shanghai 200444 China National Engineering Research Center for Magnesium Alloys Chongqing University Chongqing 400044 China
,,,
Title,Study of the effect of mechanical uncertainties parameters on performance of PEMFC by coupling a 3D numerical multiphysics model and design of experimentFirst,,
First,Ouaidat G.,SCOPUS,University of Technology of Troyes-GAMMA3 12 rue Marie Curie Troyes 10004 France University of Technology of Troyes-M2S 12 rue Marie Curie Troyes 10004 France
Last,Chamoret D.,SCOPUS,ICB UMR 6303 CNRS UBFC University of Technology of Belfort-Montb?liard Belfort 90010 France
,,,
Title,A ¡°two-in-one¡± integrated electrode design for high-energy rechargeable bipolar Li batteriesFirst,,
First,Liu Q.,SCOPUS,Institute for Composites Science Innovation (InCSI) State Key Laboratory of Silicon Materials School of Materials Science and Engineering Zhejiang University Hangzhou 310027 China Key Laboratory of Electronic Materials and Devices of Tianjin School of Electronics and Information Engineering Hebei University of Technology Tianjin 300401 China
Last,Wu H.B.,SCOPUS,Institute for Composites Science Innovation (InCSI) State Key Laboratory of Silicon Materials School of Materials Science and Engineering Zhejiang University Hangzhou 310027 China
,,,
Title,Effect of Substrate Bias on Properties of Cr-N Modified Coatings for PEMFC Stainless Steel Bipolar PlateFirst,,
First,HUANG T.-Z.,SCOPUS,China Academy of Machinery Science and Technology Group Beijing 100044 China State Key Laboratory of Special Surface Protection Materials and Application Technology Wuhan Research Institute of Materials Protection Wuhan 430030 China
Last,XIA C.-H.,SCOPUS,China Academy of Machinery Science and Technology Group Beijing 100044 China State Key Laboratory of Special Surface Protection Materials and Application Technology Wuhan Research Institute of Materials Protection Wuhan 430030 China
,,,
Title,Differential mode noise modelling and analysis through high-frequency equivalent circuit of a single-phase inverterFirst,,
First,Kim W.,SCOPUS,Department of Electrical Engineering Chungnam National University Daejeon South Korea
Last,"Cha, Hanju",SCOPUS,Department of Electrical Engineering Chungnam National University Daejeon South Korea
,,,
Title,Corrosion resistance and contact resistance properties of Cr-doped amorphous carbon films deposited under different carbon target current on the 316L stainless steel bipolar plate for PEMFCFirst,,
First,Mi B.,SCOPUS,School of Materials Science and Engineering Shanghai University China
Last,Chen Z.,SCOPUS,School of Materials Science and Engineering Shanghai University China Panxing Technology Zhejiang Co. LTD Zhejiang China
,,,
Title,Corrosion of metallic bipolar plates accelerated by operating conditions in a simulated PEM fuel cell cathode environmentFirst,,
First,"Ren, Peng",SCOPUS,State Key Lab. of Automotive Safety and Energy Tsinghua University Beijing 100084 China
Last,"Wang, He",SCOPUS,State Key Lab. of Automotive Safety and Energy Tsinghua University Beijing 100084 China
,,,
Title,Corrosion Behavior of Aluminum-Carbon Composite Bipolar Plates in Polymer Electrolyte Membrane Fuel CellsFirst,,
First,Jahan A.,SCOPUS,Department of Chemistry and Biological Sciences Iwate University 4-3-5 Ueda  Iwate Morioka 020-8551 Japan
Last,"Yashiro, Hitoshi",SCOPUS,Department of Chemistry and Biological Sciences Iwate University 4-3-5 Ueda  Iwate Morioka 020-8551 Japan
,,,
Title,Proton Exchange Membrane Fuel Cell Flow Field Configuration: Modelling and Experimental VerificationFirst,,
First,"Tolj, Ivan",SCOPUS,Faculty of Electrical Engineering Mechanical Engineering and Naval Architecture University of Split Split 21 000 Croatia
Last,"Radica, Gojmir",SCOPUS,Faculty of Electrical Engineering Mechanical Engineering and Naval Architecture University of Split Split 21 000 Croatia
,,,
Title,"Ultralight, Safe, Economical, and Portable Oxygen Generators with Low Energy Consumption Prepared by Air-Breathing Electrochemical ExtractionFirst",,
First,He L.,SCOPUS,Division Of Advanced Nanomaterials Suzhou Institute Of Nano-Tech And NanoBionics Chinese Academy Of Sciences Suzhou 215123 China School Of Nano-Tech And Nano-Bionics University Of Science And Technology Of China Hefei 230026 China
Last,"Zhou, Xiaochun",SCOPUS,Division Of Advanced Nanomaterials Suzhou Institute Of Nano-Tech And NanoBionics Chinese Academy Of Sciences Suzhou 215123 China School Of Nano-Tech And Nano-Bionics University Of Science And Technology Of China Hefei 230026 China
,,,
Title,Development of self-breathing polymer electrolyte membrane fuel cell stack with cylindrical cellsFirst,,
First,Sapkota P.,SCOPUS,MERLin School of Chemical Engineering The University of New South WalesNSW  2052 Australia
Last,ois,SCOPUS,MERLin School of Chemistry University of SydneyNSW  2006 Australia
,,,
Title,CFD Numerical Study of a New Crossed Inverse Z Flow Field for PEMFCFirst,,
First,"Yan, Fayi",SCOPUS,School of Mechanical and Electronic Engineering Shandong Jianzhu University Shandong Jinan 250101 China
Last,Pei X.,SCOPUS,School of Mechanical and Electronic Engineering Shandong Jianzhu University Shandong Jinan 250101 China
,,,
Title,Characteristics of proton exchange membrane fuel cell considering ¡°dot matrix¡± gas distribution zones and waveform staggered flow field with cooling channelsFirst,,
First,Yong Z.,SCOPUS,College of Mechanical Engineering University of Shanghai for Science and Technology Shanghai 200093 China
Last,Xi Y.,SCOPUS,College of Mechanical Engineering University of Shanghai for Science and Technology Shanghai 200093 China Shanghai Hydrogen Propulsion Technology Company Limited China
,,,
Title,"Cradle-grave energy consumption, greenhouse gas and acidification emissions in current and future fuel cell vehicles: Study based on five hydrogen production methods in ChinaFirst",,
First,"Chen, Yisong",SCOPUS,School of Automobile Chang'an University Xi'anShaanxi 710064 China
Last,Fu P.,SCOPUS,School of Automobile Chang'an University Xi'anShaanxi 710064 China
,,,
Title,Electrodeposition of polypyrrole coatings doped by benzenesulfonic acid-modified graphene oxide on metallic bipolar platesFirst,,
First,Sun Y.,SCOPUS,School of Materials and Chemistry University of Shanghai for Science and Technology NO. 516 Jungong Road Shanghai 200093 China
Last,"Li, Jing",SCOPUS,School of Materials and Chemistry University of Shanghai for Science and Technology NO. 516 Jungong Road Shanghai 200093 China
,,,
Title,Thermal-Mechanical Coupling Model Based on the Hybrid Finite Element Method for Solving Bipolar the Plate Deformation of Hydrogen Fuel CellsFirst,,
First,Chen W.,SCOPUS,School of Mathematics and Statistics Wuhan University Wuhan 430072 China
Last,Zheng B.,SCOPUS,Commerical Vehicle Technology Center SAIC Motor Group Co. Ltd Shanghai 200041 China
,,,
Title,Experimental investigation on thermal management of proton exchange membrane fuel cell stack using micro heat pipe arrayFirst,,
First,Wang L.,SCOPUS,Beijing Key Laboratory of Green Built Environment and Energy Efficient Technology Beijing University of Technology Beijing 100124 China School of Civil Engineering Inner Mongolia University of Technology Inner Mongolia Autonomous Region Hohhot 010051 China
Last,Zhang J.,SCOPUS,College of Electrical and Information Engineering Hunan University Hunan Province Changsha 410082 China
,,,
Title,Characterization and scale-up of serpentine and interdigitated flow fields for application in commercial vanadium redox flow batteriesFirst,,
First,Gundlapalli R.,SCOPUS,VFlowTech Pte Ltd 1 Cleantech Loop #02-26637141 Singapore
Last,Thorsten H.,SCOPUS,Eisenhuth GMBH & Co. KG Friedrich-Ebert-Str. 203 Osterode Am Harz 37520 Germany
,,,
Title,Thermal Behaviour of Hybrid Nanofluids in Water: Bio Glycol Mixture in Cooling Plates of PEMFCFirst,,
First,Johari M.N.I.,SCOPUS,School of Mechanical Engineering College of Engineering Universiti Teknologi MARA (UiTM) Selangor Shah Alam 40450 Malaysia
Last,Affendy N.S.M.,SCOPUS,School of Mechanical Engineering College of Engineering Universiti Teknologi MARA (UiTM) Selangor Shah Alam 40450 Malaysia
,,,
Title,Development and experimental analysis of polymer based composite bipolar plate using Aquila Taguchi optimization: Design of experimentsFirst,,
First,Raja S.,SCOPUS,Department of Mechanical Engineering PSNA College of Engineering and Technology Tamil Nadu Dindigul India
Last,"Siengchin, Suchart",SCOPUS,Natural Composites Research Group Lab Department of Materials and Production Engineering The Sirindhorn International Thai-German Graduate School of Engineering (TGGS) King Mongkut's University of Technology North Bangkok (KMUTNB) Bangkok Thailand
,,,
Title,Corrosion and conductivity properties of Ni?P/Ti4O7 coating on carbon steel as bipolar plates for proton exchange membrane fuel cellsFirst,,
First,Yu H.,SCOPUS,Institute of Metal Research Chinese Academy of Sciences Shenyang China College of Materials Science and Engineering University of Science and Technology of China Hefei China
Last,Wang Y.,SCOPUS,Institute of Metal Research Chinese Academy of Sciences Shenyang China
,,,
Title,An efficient cold start strategy for proton exchange membrane fuel cell stacksFirst,,
First,Yang X.,SCOPUS,Fuel Cell System and Engineering Laboratory Key Laboratory of Fuel Cells & Hybrid Power Sources Dalian Institute of Chemical Physics Chinese Academy of Sciences Liaoning Dalian 116023 China University of Chinese Academy of Sciences Beijing 100039 China
Last,"Shao, Zhigang",SCOPUS,Fuel Cell System and Engineering Laboratory Key Laboratory of Fuel Cells & Hybrid Power Sources Dalian Institute of Chemical Physics Chinese Academy of Sciences Liaoning Dalian 116023 China
